
=== watch session start 04:34:05.020 ===
1 1790195647129 in=0 ok=0 fail=0 crash=0
INPROG_GONE first observed at poll 1 (可能 10min 自动过期, 继续等结果)
2 1790195650218 in=0 ok=0 fail=0 crash=0
3 1790195655309 in=1 ok=0 fail=0 crash=0
4 1790195658405 in=1 ok=0 fail=0 crash=0
5 1790195661493 in=1 ok=0 fail=0 crash=0
6 1790195664574 in=1 ok=0 fail=0 crash=0
7 1790195667651 in=1 ok=0 fail=0 crash=0
8 1790195670727 in=1 ok=0 fail=0 crash=0
9 1790195673794 in=1 ok=0 fail=0 crash=0
10 1790195676884 in=1 ok=0 fail=0 crash=0
11 1790195679988 in=1 ok=0 fail=0 crash=0
12 1790195683137 in=1 ok=0 fail=0 crash=0
13 1790195686230 in=1 ok=0 fail=0 crash=0
14 1790195689365 in=1 ok=0 fail=0 crash=0
15 1790195692463 in=1 ok=0 fail=0 crash=0
16 1790195695552 in=1 ok=0 fail=0 crash=0
17 1790195698633 in=1 ok=0 fail=0 crash=0
18 1790195701732 in=1 ok=0 fail=0 crash=0
19 1790195704832 in=1 ok=0 fail=0 crash=0
20 1790195707910 in=1 ok=0 fail=0 crash=0
21 1790195711010 in=1 ok=0 fail=0 crash=0
22 1790195714116 in=1 ok=0 fail=0 crash=0
23 1790195717212 in=1 ok=0 fail=0 crash=0
24 1790195720308 in=1 ok=0 fail=0 crash=0
25 1790195723407 in=1 ok=0 fail=0 crash=0
26 1790195726502 in=1 ok=0 fail=0 crash=0
27 1790195729589 in=1 ok=0 fail=0 crash=0
28 1790195732666 in=1 ok=0 fail=0 crash=0
29 1790195735749 in=1 ok=0 fail=0 crash=0
30 1790195738831 in=1 ok=0 fail=0 crash=0
31 1790195741922 in=1 ok=0 fail=0 crash=0
32 1790195745005 in=1 ok=0 fail=0 crash=0
33 1790195748086 in=1 ok=0 fail=0 crash=0
34 1790195751169 in=1 ok=0 fail=0 crash=0
35 1790195754252 in=1 ok=0 fail=0 crash=0
36 1790195757342 in=1 ok=0 fail=0 crash=0
37 1790195760434 in=1 ok=0 fail=0 crash=0
38 1790195763522 in=1 ok=0 fail=0 crash=0
39 1790195766617 in=1 ok=0 fail=0 crash=0
40 1790195769707 in=1 ok=0 fail=0 crash=0
41 1790195772797 in=1 ok=0 fail=0 crash=0
42 1790195775884 in=1 ok=0 fail=0 crash=0
43 1790195778980 in=1 ok=0 fail=0 crash=0
44 1790195782088 in=1 ok=0 fail=0 crash=0
45 1790195785187 in=1 ok=0 fail=0 crash=0
46 1790195788270 in=1 ok=0 fail=0 crash=0
47 1790195791356 in=1 ok=0 fail=0 crash=0
48 1790195794463 in=1 ok=0 fail=0 crash=0
49 1790195797555 in=1 ok=0 fail=0 crash=0
50 1790195800635 in=1 ok=0 fail=0 crash=0
51 1790195803715 in=1 ok=0 fail=0 crash=0
52 1790195806803 in=1 ok=0 fail=0 crash=0
53 1790195809920 in=1 ok=0 fail=0 crash=0
54 1790195813055 in=1 ok=0 fail=0 crash=0
55 1790195816165 in=1 ok=0 fail=0 crash=0
56 1790195819267 in=1 ok=0 fail=0 crash=0
57 1790195822365 in=1 ok=0 fail=0 crash=0
58 1790195825475 in=1 ok=0 fail=0 crash=0
59 1790195828574 in=1 ok=0 fail=0 crash=0
60 1790195831694 in=1 ok=0 fail=0 crash=0
61 1790195834814 in=1 ok=0 fail=0 crash=0
62 1790195837906 in=1 ok=0 fail=0 crash=0
63 1790195840996 in=1 ok=0 fail=0 crash=0
64 1790195844078 in=1 ok=0 fail=0 crash=0
65 1790195847167 in=1 ok=0 fail=0 crash=0
66 1790195850248 in=1 ok=0 fail=0 crash=0
67 1790195853334 in=1 ok=0 fail=0 crash=0
68 1790195856445 in=1 ok=0 fail=0 crash=0
69 1790195859555 in=1 ok=0 fail=0 crash=0
70 1790195862642 in=1 ok=0 fail=0 crash=0
71 1790195865715 in=1 ok=0 fail=0 crash=0
72 1790195868801 in=1 ok=0 fail=0 crash=0
73 1790195871882 in=1 ok=0 fail=0 crash=0
74 1790195874978 in=1 ok=0 fail=0 crash=0
75 1790195878063 in=1 ok=0 fail=0 crash=0
76 1790195881149 in=1 ok=0 fail=0 crash=0
77 1790195884248 in=1 ok=0 fail=0 crash=0
78 1790195887344 in=1 ok=0 fail=0 crash=0
79 1790195890448 in=1 ok=0 fail=0 crash=0
80 1790195893542 in=1 ok=0 fail=0 crash=0
81 1790195896656 in=1 ok=0 fail=0 crash=0
82 1790195899751 in=1 ok=0 fail=0 crash=0
83 1790195902836 in=1 ok=0 fail=0 crash=0
84 1790195905913 in=1 ok=0 fail=0 crash=0
85 1790195908996 in=1 ok=0 fail=0 crash=0
86 1790195912097 in=1 ok=0 fail=0 crash=0
87 1790195915186 in=1 ok=0 fail=0 crash=0
88 1790195918266 in=1 ok=0 fail=0 crash=0
89 1790195921366 in=1 ok=0 fail=0 crash=0
90 1790195924490 in=1 ok=0 fail=0 crash=0
91 1790195927580 in=1 ok=0 fail=0 crash=0
92 1790195930679 in=1 ok=0 fail=0 crash=0
93 1790195933765 in=1 ok=0 fail=0 crash=0
94 1790195936844 in=1 ok=0 fail=0 crash=0
95 1790195939925 in=1 ok=0 fail=0 crash=0
96 1790195942998 in=1 ok=0 fail=0 crash=0
97 1790195946067 in=1 ok=0 fail=0 crash=0
98 1790195949163 in=1 ok=0 fail=0 crash=0
99 1790195952266 in=1 ok=0 fail=0 crash=0
100 1790195955357 in=1 ok=0 fail=0 crash=0
101 1790195958453 in=1 ok=0 fail=0 crash=0
102 1790195961563 in=1 ok=0 fail=0 crash=0
103 1790195964666 in=1 ok=0 fail=0 crash=0
104 1790195967755 in=1 ok=0 fail=0 crash=0
105 1790195970838 in=1 ok=0 fail=0 crash=0
106 1790195973939 in=1 ok=0 fail=0 crash=0
107 1790195977033 in=1 ok=0 fail=0 crash=0
108 1790195980120 in=1 ok=0 fail=0 crash=0
109 1790195983206 in=1 ok=0 fail=0 crash=0
110 1790195986302 in=1 ok=0 fail=0 crash=0
111 1790195989398 in=1 ok=0 fail=0 crash=0
112 1790195992498 in=1 ok=0 fail=0 crash=0
113 1790195995597 in=1 ok=0 fail=0 crash=0
114 1790195998692 in=1 ok=0 fail=0 crash=0
115 1790196001804 in=1 ok=0 fail=0 crash=0
116 1790196004913 in=1 ok=0 fail=0 crash=0
117 1790196007998 in=1 ok=0 fail=0 crash=0
118 1790196011088 in=1 ok=0 fail=0 crash=0
119 1790196014184 in=1 ok=0 fail=0 crash=0
120 1790196017283 in=1 ok=0 fail=0 crash=0
121 1790196020370 in=1 ok=0 fail=0 crash=0
122 1790196023459 in=1 ok=0 fail=0 crash=0
123 1790196026556 in=1 ok=0 fail=0 crash=0
124 1790196029666 in=1 ok=0 fail=0 crash=0
125 1790196032753 in=1 ok=0 fail=0 crash=0
126 1790196035836 in=1 ok=0 fail=0 crash=0
127 1790196038942 in=1 ok=0 fail=0 crash=0
128 1790196042045 in=1 ok=0 fail=0 crash=0
129 1790196045135 in=1 ok=0 fail=0 crash=0
130 1790196048216 in=1 ok=0 fail=0 crash=0
131 1790196051308 in=1 ok=0 fail=0 crash=0
132 1790196054431 in=1 ok=0 fail=0 crash=0
133 1790196057522 in=1 ok=0 fail=0 crash=0
134 1790196060624 in=1 ok=0 fail=0 crash=0
135 1790196063706 in=1 ok=0 fail=0 crash=0
136 1790196066805 in=1 ok=0 fail=0 crash=0
137 1790196069891 in=1 ok=0 fail=0 crash=0
138 1790196072985 in=1 ok=0 fail=0 crash=0
139 1790196076067 in=1 ok=0 fail=0 crash=0
140 1790196079166 in=1 ok=0 fail=0 crash=0
141 1790196082269 in=1 ok=0 fail=0 crash=0
142 1790196085350 in=1 ok=0 fail=0 crash=0
143 1790196088441 in=1 ok=0 fail=0 crash=0
144 1790196091563 in=1 ok=0 fail=0 crash=0
145 1790196094673 in=1 ok=0 fail=0 crash=0
